i,t,alpha,delta1,delta2,CL,viol,SPL,flags
1.260000000000000000e+02,1.260000000000000009e+00,1.190821304843218087e+01,-3.290324735814456059e+00,5.281710299283568055e+00,1.300252538360032961e+00,2.525383600329167422e-04,8.000239993993184839e+01,0.000000000000000000e+00
1.270000000000000000e+02,1.270000000000000018e+00,1.190579632057111326e+01,-3.315021409862517920e+00,5.289010902194215547e+00,1.296204408316835810e+00,3.795591683164234453e-03,8.000639699540271010e+01,0.000000000000000000e+00
1.280000000000000000e+02,1.280000000000000027e+00,1.192482736692038259e+01,-3.287139416518640278e+00,5.331647097552989933e+00,1.292677236806234475e+00,7.322763193765569056e-03,8.000944261199714447e+01,0.000000000000000000e+00
1.290000000000000000e+02,1.290000000000000036e+00,1.194001375744151794e+01,-3.268473446851394293e+00,5.367503589098309824e+00,1.291514430939309843e+00,8.485569060690201226e-03,8.001159457519285922e+01,0.000000000000000000e+00
1.300000000000000000e+02,1.300000000000000044e+00,1.195213219028161511e+01,-3.217924586829715494e+00,5.424645194205624854e+00,1.291763167401536405e+00,8.236832598463639243e-03,8.001750935477468829e+01,3.000000000000000000e+00
1.310000000000000000e+02,1.310000000000000053e+00,1.196180245487118832e+01,-3.170497741572889883e+00,5.479211237092970421e+00,1.293836088037074727e+00,6.163911962925316956e-03,8.002631558401476752e+01,3.000000000000000000e+00
1.320000000000000000e+02,1.320000000000000062e+00,1.196951913065478657e+01,-3.129128983456906710e+00,5.529196943319576008e+00,1.297119832887656976e+00,2.880167112343068325e-03,8.003692701709917401e+01,1.000000000000000000e+00
1.330000000000000000e+02,1.330000000000000071e+00,1.197567688203765712e+01,-3.142820873766486223e+00,5.541046395247398948e+00,1.301104226435976674e+00,1.104226435976629617e-03,8.004273728245388497e+01,0.000000000000000000e+00
1.340000000000000000e+02,1.340000000000000080e+00,1.198059064324217005e+01,-3.140868198272183776e+00,5.563148614352401822e+00,1.304143107378798350e+00,4.143107378798305263e-03,8.004715933843243647e+01,1.000000000000000000e+00
1.350000000000000000e+02,1.350000000000000089e+00,1.198451172541546939e+01,-3.158918514444302605e+00,5.571103002528267290e+00,1.306914207541299389e+00,6.914207541299344228e-03,8.004844049058726796e+01,0.000000000000000000e+00
1.360000000000000000e+02,1.360000000000000098e+00,1.196134541312394006e+01,-3.199737125088939482e+00,5.563020207691669050e+00,1.308977004304461289e+00,8.977004304461244644e-03,8.005111130275024323e+01,0.000000000000000000e+00
1.370000000000000000e+02,1.370000000000000107e+00,1.193252369406362057e+01,-3.243953720956533449e+00,5.552182511782039143e+00,1.309268583621106430e+00,9.268583621106385451e-03,8.005567254030918889e+01,0.000000000000000000e+00
1.380000000000000000e+02,1.380000000000000115e+00,1.187153941350123354e+01,-3.310012181940326315e+00,5.525976533418088366e+00,1.308073192300961418e+00,8.073192300961373746e-03,8.006636662906021229e+01,0.000000000000000000e+00
1.390000000000000000e+02,1.390000000000000124e+00,1.186179103763585552e+01,-3.339924202484900739e+00,5.524104170078812714e+00,1.304422510963347381e+00,4.422510963347336954e-03,8.007371508551932493e+01,0.000000000000000000e+00
1.400000000000000000e+02,1.400000000000000133e+00,1.188148265699240547e+01,-3.348907887052594567e+00,5.536178035604499392e+00,1.301282506824275265e+00,1.282506824275220225e-03,8.007444927639909338e+01,0.000000000000000000e+00
1.410000000000000000e+02,1.409999999999999920e+00,1.190479711694296405e+01,-3.354870505561587724e+00,5.549922572683180455e+00,1.299853062231005829e+00,1.469377689942152898e-04,8.006998733264425994e+01,0.000000000000000000e+00
1.420000000000000000e+02,1.419999999999999929e+00,1.192403002261105271e+01,-3.350672513501763650e+00,5.570231436165484773e+00,1.299864252084865113e+00,1.357479151349316737e-04,8.006384076628654611e+01,0.000000000000000000e+00
1.430000000000000000e+02,1.429999999999999938e+00,1.188641047609364598e+01,-3.398372205557216752e+00,5.554651779689420366e+00,1.301104625090724776e+00,1.104625090724731251e-03,8.006329396657673669e+01,0.000000000000000000e+00
1.440000000000000000e+02,1.439999999999999947e+00,1.185436110202353532e+01,-3.441721803289209625e+00,5.541683950261725222e+00,1.300410719798990034e+00,4.107197989899891155e-04,8.006597854569974970e+01,0.000000000000000000e+00
1.450000000000000000e+02,1.449999999999999956e+00,1.187012798061589969e+01,-3.451319858684282593e+00,5.551437913952444347e+00,1.298584442418233786e+00,1.415557581766258011e-03,8.006413497318256134e+01,0.000000000000000000e+00
1.460000000000000000e+02,1.459999999999999964e+00,1.189636475220864753e+01,-3.430371644188109581e+00,5.581725724184765092e+00,1.298081893617640148e+00,1.918106382359896500e-03,8.006022920677266086e+01,0.000000000000000000e+00
1.470000000000000000e+02,1.469999999999999973e+00,1.188280260450017423e+01,-3.460007792630709567e+00,5.577071459732231951e+00,1.299632624780265866e+00,3.673752197341784154e-04,8.005785268176617819e+01,0.000000000000000000e+00
1.480000000000000000e+02,1.479999999999999982e+00,1.190647884601528972e+01,-3.448053294706037164e+00,5.600526865876967797e+00,1.300303541926683071e+00,3.035419266830263751e-04,8.005303866593092721e+01,0.000000000000000000e+00
1.490000000000000000e+02,1.489999999999999991e+00,1.192537200843644385e+01,-3.426977048025893868e+00,5.629897296435114384e+00,1.302410529784459037e+00,2.410529784458992353e-03,8.004854041069069126e+01,0.000000000000000000e+00
1.500000000000000000e+02,1.500000000000000000e+00,1.189476191180638054e+01,-3.468133188247036092e+00,5.616355644033109051e+00,1.305675900604523543e+00,5.675900604523498316e-03,8.004821217180887061e+01,0.000000000000000000e+00
1.510000000000000000e+02,1.510000000000000009e+00,1.185906715943477607e+01,-3.512399894298981806e+00,5.600372301052368051e+00,1.306842160832879296e+00,6.842160832879251586e-03,8.005166441550028367e+01,0.000000000000000000e+00
1.520000000000000000e+02,1.520000000000000018e+00,1.180482433048598878e+01,-3.569165229710569154e+00,5.575534650581468910e+00,1.306264482386058301e+00,6.264482386058256580e-03,8.006040319623355117e+01,0.000000000000000000e+00
1.530000000000000000e+02,1.530000000000000027e+00,1.175680020228231371e+01,-3.621170071549936864e+00,5.553660600342647413e+00,1.303592390114371335e+00,3.592390114371291077e-03,8.007182875695137625e+01,0.000000000000000000e+00
1.540000000000000000e+02,1.540000000000000036e+00,1.170521365784381018e+01,-3.675239493876913954e+00,5.530088133235464554e+00,1.299666732539921599e+00,3.332674600784457652e-04,8.008539786603654420e+01,0.000000000000000000e+00
1.550000000000000000e+02,1.550000000000000044e+00,1.172981596741708543e+01,-3.675867258055141917e+00,5.542744956248013111e+00,1.294656872273637127e+00,5.343127726362917329e-03,8.009035033145094928e+01,0.000000000000000000e+00
1.560000000000000000e+02,1.560000000000000053e+00,1.177883606645408676e+01,-3.659095811195205439e+00,5.567005568562601425e+00,1.292268099263821357e+00,7.731900736178687339e-03,8.008619183168627842e+01,0.000000000000000000e+00
1.570000000000000000e+02,1.570000000000000062e+00,1.181398328853361868e+01,-3.651589464671627816e+00,5.584661306484338006e+00,1.292878328280607114e+00,7.121671719392930200e-03,8.007729654363545535e+01,0.000000000000000000e+00
1.580000000000000000e+02,1.580000000000000071e+00,1.185156242216319100e+01,-3.624758208820429317e+00,5.615256575418142049e+00,1.295030763485188752e+00,4.969236514811292693e-03,8.006655290930476099e+01,0.000000000000000000e+00
1.590000000000000000e+02,1.590000000000000080e+00,1.188154981162517210e+01,-3.601149432391309357e+00,5.643393115085935108e+00,1.298857433339375866e+00,1.142566660624177999e-03,8.005555988656753641e+01,0.000000000000000000e+00
1.600000000000000000e+02,1.600000000000000089e+00,1.188747081537029793e+01,-3.613663493208277622e+00,5.646531339422675266e+00,1.303581284176806854e+00,3.581284176806809327e-03,8.004535028292477250e+01,0.000000000000000000e+00
1.610000000000000000e+02,1.610000000000000098e+00,1.185362997377496797e+01,-3.653578446214743813e+00,5.630671518706553691e+00,1.307326064184625602e+00,7.326064184625558084e-03,8.004133587639344682e+01,0.000000000000000000e+00
1.620000000000000000e+02,1.620000000000000107e+00,1.180827214215805832e+01,-3.701174658061460843e+00,5.609315962018129653e+00,1.308558494488203605e+00,8.558494488203560735e-03,8.004348988114946906e+01,0.000000000000000000e+00
1.630000000000000000e+02,1.630000000000000115e+00,1.177555171121281674e+01,-3.739593744814134979e+00,5.593999989769748105e+00,1.307429354898636875e+00,7.429354898636830740e-03,8.004829123962235826e+01,0.000000000000000000e+00
1.640000000000000000e+02,1.640000000000000124e+00,1.172655380330544084e+01,-3.789025806590360368e+00,5.570924963081668402e+00,1.305125719752753710e+00,5.125719752753665759e-03,8.005707596573337526e+01,0.000000000000000000e+00
1.650000000000000000e+02,1.650000000000000133e+00,1.174955471029391951e+01,-3.787899549421367418e+00,5.582167202235347681e+00,1.301205503297166555e+00,1.205503297166510279e-03,8.005910582251854635e+01,0.000000000000000000e+00
1.660000000000000000e+02,1.660000000000000142e+00,1.170528159942934110e+01,-3.833383504463210745e+00,5.561337222788821144e+00,1.299326780271994775e+00,6.732197280052698574e-04,8.006515421898296836e+01,0.000000000000000000e+00
1.670000000000000000e+02,1.669999999999999929e+00,1.173728125929084065e+01,-3.825338822958820550e+00,5.576853706105136865e+00,1.295865081133414920e+00,4.134918866585124420e-03,8.006423826940304878e+01,0.000000000000000000e+00
1.680000000000000000e+02,1.679999999999999938e+00,1.177911028343699940e+01,-3.810112899368964801e+00,5.597060240878869664e+00,1.294672946927000412e+00,5.327053072999632377e-03,8.005713515174670647e+01,0.000000000000000000e+00
1.690000000000000000e+02,1.689999999999999947e+00,1.181268461841499295e+01,-3.800329585880773298e+00,5.613339036155041484e+00,1.295546209510090918e+00,4.453790489909126293e-03,8.004654425010178898e+01,0.000000000000000000e+00
1.700000000000000000e+02,1.699999999999999956e+00,1.185052610964428688e+01,-3.778003920489505507e+00,5.637983244333088173e+00,1.297513383461619929e+00,2.486616538380115315e-03,8.003381078186278330e+01,0.000000000000000000e+00
1.710000000000000000e+02,1.709999999999999964e+00,1.181812671265009129e+01,-3.813944104422169357e+00,5.622600686554784843e+00,1.300683945647131301e+00,6.839456471312566066e-04,8.002778619749309996e+01,0.000000000000000000e+00
1.720000000000000000e+02,1.719999999999999973e+00,1.185486879090259826e+01,-3.796168234903198879e+00,5.643733745118313827e+00,1.301265016284402609e+00,1.265016284402564750e-03,8.001799530111105696e+01,0.000000000000000000e+00
1.730000000000000000e+02,1.729999999999999982e+00,1.183299342228468376e+01,-3.824295135499652609e+00,5.633298194234925838e+00,1.303202146157399932e+00,3.202146157399887727e-03,8.001283309349368267e+01,0.000000000000000000e+00
1.740000000000000000e+02,1.739999999999999991e+00,1.180444639404551666e+01,-3.856807967221233202e+00,5.619676608041599408e+00,1.303304279625185469e+00,3.304279625185424507e-03,8.001201543417803919e+01,0.000000000000000000e+00
1.750000000000000000e+02,1.750000000000000000e+00,1.183074484356695955e+01,-3.850690962225189029e+00,5.632267982129413930e+00,1.301746108046826889e+00,1.746108046826844173e-03,8.000686336056703851e+01,0.000000000000000000e+00
1.760000000000000000e+02,1.760000000000000009e+00,1.179999690685329128e+01,-3.884212349401893860e+00,5.617589649392025208e+00,1.301434147858874013e+00,1.434147858873968673e-03,8.000639741748061340e+01,0.000000000000000000e+00
1.770000000000000000e+02,1.770000000000000018e+00,1.181477439617304626e+01,-3.885622633832779727e+00,5.624676036574726368e+00,1.299419838584251696e+00,5.801614157483481193e-04,8.000311948041358789e+01,0.000000000000000000e+00
1.780000000000000000e+02,1.780000000000000027e+00,1.179814354022429512e+01,-3.908752818282401620e+00,5.616747487442915521e+00,1.298203754408186361e+00,1.796245591813683262e-03,8.000211275780168307e+01,0.000000000000000000e+00
1.790000000000000000e+02,1.790000000000000036e+00,1.180578679591077496e+01,-3.914648314247600958e+00,5.620423777717308056e+00,1.296120547252745059e+00,3.879452747254985567e-03,7.999946136115920581e+01,0.000000000000000000e+00
1.800000000000000000e+02,1.800000000000000044e+00,1.177676627300447798e+01,-3.945995560279995207e+00,5.606569802732739305e+00,1.294484133745720245e+00,5.515866254279799819e-03,8.000060745674659302e+01,0.000000000000000000e+00
1.810000000000000000e+02,1.810000000000000053e+00,1.180363459946433125e+01,-3.937991993846220673e+00,5.619432825111623231e+00,1.291487487885792707e+00,8.512512114207337888e-03,7.999695707698053582e+01,0.000000000000000000e+00
1.820000000000000000e+02,1.820000000000000062e+00,1.184330437735032504e+01,-3.899517438835364391e+00,5.652951748978945368e+00,1.290018181192807312e+00,9.981818807192732734e-03,7.999056206954635684e+01,0.000000000000000000e+00
1.830000000000000000e+02,1.830000000000000071e+00,1.187496005869369320e+01,-3.854984652335252449e+00,5.690467423593903895e+00,1.290795012521614105e+00,9.204987478385939781e-03,7.998450196439725346e+01,0.000000000000000000e+00
1.840000000000000000e+02,1.840000000000000080e+00,1.190022065289698716e+01,-3.823820046859386146e+00,5.718707083162448690e+00,1.293126116083796795e+00,6.873883916203249456e-03,7.997841891064331321e+01,0.000000000000000000e+00
1.850000000000000000e+02,1.850000000000000089e+00,1.192037809675618121e+01,-3.789666936498257588e+00,5.748850872377216703e+00,1.296028149455299205e+00,3.971850544700838981e-03,7.997372305752642774e+01,0.000000000000000000e+00
1.860000000000000000e+02,1.860000000000000098e+00,1.193646332973473001e+01,-3.781219656979928789e+00,5.761268792397872929e+00,1.299267439528546175e+00,7.325604714538691553e-04,7.996790225200584246e+01,0.000000000000000000e+00
1.870000000000000000e+02,1.870000000000000107e+00,1.194929902069741168e+01,-3.733855219742877818e+00,5.800179966877795579e+00,1.301932949296829012e+00,1.932949296828967434e-03,7.996652942802165853e+01,1.000000000000000000e+00
1.880000000000000000e+02,1.880000000000000115e+00,1.195954164277874199e+01,-3.737905710513286017e+00,5.803763276314271913e+00,1.305127172607653430e+00,5.127172607653385228e-03,7.996295729756685944e+01,0.000000000000000000e+00
1.890000000000000000e+02,1.890000000000000124e+00,1.196284235951668506e+01,-3.748136671304556522e+00,5.802975769220709346e+00,1.307242916043671821e+00,7.242916043671776549e-03,7.995867796190670163e+01,0.000000000000000000e+00
1.900000000000000000e+02,1.900000000000000133e+00,1.193424022747769619e+01,-3.780437250616793143e+00,5.786939904672864010e+00,1.308222373288250306e+00,8.222373288250262036e-03,7.995879598002809985e+01,0.000000000000000000e+00
1.910000000000000000e+02,1.910000000000000142e+00,1.190285253671196841e+01,-3.814416912487751610e+00,5.769625949058976744e+00,1.306950745729237529e+00,6.950745729237484127e-03,7.996256257384955290e+01,0.000000000000000000e+00
1.920000000000000000e+02,1.919999999999999929e+00,1.185534881016431186e+01,-3.859411087457541800e+00,5.744648394984766426e+00,1.303924236048030538e+00,3.924236048030493862e-03,7.997132032968757187e+01,0.000000000000000000e+00
1.930000000000000000e+02,1.929999999999999938e+00,1.184086353333786157e+01,-3.881029788855150819e+00,5.735545851781997051e+00,1.298902394914515757e+00,1.097605085484287812e-03,7.997866315264046477e+01,0.000000000000000000e+00
1.940000000000000000e+02,1.939999999999999947e+00,1.185517720966049460e+01,-3.882248457224889648e+00,5.740275780174943776e+00,1.293915478467367874e+00,6.084521532632169993e-03,7.998082228946122996e+01,0.000000000000000000e+00
1.950000000000000000e+02,1.949999999999999956e+00,1.188443433902201107e+01,-3.851657191501777433e+00,5.766645484958583978e+00,1.290255449939147647e+00,9.744550060852397166e-03,7.997961185086563773e+01,0.000000000000000000e+00
1.960000000000000000e+02,1.959999999999999964e+00,1.190778093719938191e+01,-3.805977317692468276e+00,5.803231451785700656e+00,1.288808022014725552e+00,1.119197798527449272e-02,7.997904807884781064e+01,0.000000000000000000e+00
1.970000000000000000e+02,1.969999999999999973e+00,1.192641105089647624e+01,-3.756445759550071539e+00,5.842357943474645765e+00,1.289218627981626009e+00,1.078137201837403580e-02,7.998043176738153193e+01,0.000000000000000000e+00
1.980000000000000000e+02,1.979999999999999982e+00,1.194127750526082465e+01,-3.705386096094057446e+00,5.882440658926104682e+00,1.290957510009973053e+00,9.042489990026991720e-03,7.998422836026361438e+01,1.000000000000000000e+00
